label,source,toi,tid,target_id,period,depth,duration,kepid
1,TOI_Candidate,6618.01,350432166.0,TIC350432166,35.7890963,2255.7900517,8.6915413,
1,TOI_Candidate,6619.01,399195246.0,TIC399195246,1.6930171,10940.0,2.759,
1,TOI_Candidate,6620.01,241592217.0,TIC241592217,3.8647617,7591.0,4.038,
1,TOI_Candidate,6621.01,374908396.0,TIC374908396,4.2807848,2031.0,2.073,
1,TOI_Candidate,6622.01,260539542.0,TIC260539542,37.8575614,5180.0,7.424,
1,TOI_Candidate,6823.01,259884973.0,TIC259884973,2.8411187,1915.0,1.993,
1,TOI_Candidate,6824.01,197642926.0,TIC197642926,5.407469,13091.0,2.87,
1,TOI_Candidate,6825.01,197598125.0,TIC197598125,16.4547455,2186.0,4.517,
1,TOI_Candidate,6826.01,55450156.0,TIC55450156,6.4375108,730.0,2.572,
1,TOI_Candidate,6827.01,302453291.0,TIC302453291,4.4738444,2985.0,6.406,
1,TOI_Candidate,6828.01,278666476.0,TIC278666476,3.4894537,8533.0,2.134,
1,TOI_Candidate,6829.01,469967533.0,TIC469967533,23.842,12487.0,5.577,
1,TOI_Candidate,683.01,437248515.0,TIC437248515,3.4058895,15490.0795356,2.6582989,
1,TOI_Candidate,6830.01,29430403.0,TIC29430403,1.8778647,15157.0212857,1.5178899,
1,TOI_Candidate,6831.01,380884709.0,TIC380884709,57.1050077,3388.0,5.271,
1,TOI_Candidate,6832.01,8995204.0,TIC8995204,5.1392756,862.0,2.426,
1,TOI_Candidate,6833.01,4610830.0,TIC4610830,8.2616616,1343.0,2.862,
1,TOI_Candidate,6834.01,49735922.0,TIC49735922,6.3392677,1739.0,3.02,
1,TOI_Candidate,6835.01,301235044.0,TIC301235044,0.2803246,507.0,0.868,
1,TOI_Candidate,6836.01,422618449.0,TIC422618449,9.100412,1085.0,2.181,
1,TOI_Candidate,6837.01,262584907.0,TIC262584907,0.9494413,136.0,1.392,
1,TOI_Candidate,6838.01,278892590.0,TIC278892590,1.5109447,10693.4881603,0.6401499,
1,TOI_Candidate,6839.01,126982911.0,TIC126982911,2.9944742,3499.7547124,3.0998781,
1,TOI_Candidate,6270.01,192976435.0,TIC192976435,4.2275389,8677.549547,4.4305716,
1,TOI_Candidate,6271.01,134528212.0,TIC134528212,1.604607,16676.380058,2.2761218,
1,TOI_Candidate,6273.01,142211778.0,TIC142211778,3.052057,9403.0926011,3.4817792,
1,TOI_Candidate,6274.01,465933345.0,TIC465933345,1.1109316,2227.4346262,1.9803068,
1,TOI_Candidate,6275.01,49043968.0,TIC49043968,6.2462252,13270.5292659,4.2508361,
1,TOI_Candidate,6276.01,397362481.0,TIC397362481,6.2031608,210.8404349,1.5987379,
1,TOI_Candidate,6276.02,397362481.0,TIC397362481,4.466068,210.7032691,1.6847832,
1,TOI_Candidate,6276.03,397362481.0,TIC397362481,7.8708661,190.7947353,1.6355898,
1,TOI_Candidate,6277.01,462206806.0,TIC462206806,3.3733921,16371.2496269,2.8544595,
1,TOI_Candidate,6278.01,157230659.0,TIC157230659,7.5337657,4697.1753086,5.5843836,
1,TOI_Candidate,628.01,281408474.0,TIC281408474,3.4076,7500.0,3.69,
1,TOI_Candidate,6281.01,152569268.0,TIC152569268,1.0542548,423.0,1.271,
1,TOI_Candidate,6457.01,328502522.0,TIC328502522,41.4186335,5598.932235,8.1171335,
1,TOI_Candidate,6458.01,2507547.0,TIC2507547,9.7831931,141.843959,3.5873151,
1,TOI_Candidate,6459.01,238317637.0,TIC238317637,5.1494363,737.0,3.67,
1,TOI_Candidate,6460.01,93862917.0,TIC93862917,4.4044418,1649.0,2.581,
1,TOI_Candidate,6461.01,123133954.0,TIC123133954,4.064628,3114.0,1.304,
1,TOI_Candidate,6462.01,453009027.0,TIC453009027,3.8720204,7202.0,3.999,
1,TOI_Candidate,6463.01,180989820.0,TIC180989820,9.8738839,4750.3264569,8.5309023,
1,TOI_Candidate,6464.01,190643105.0,TIC190643105,9.6742544,2923.0,6.594,
1,TOI_Candidate,6465.01,184801054.0,TIC184801054,0.6593681,20252.0,0.395,
1,TOI_Candidate,6466.01,186707229.0,TIC186707229,1.4571902,6297.0,0.568,
1,TOI_Candidate,6467.01,385157401.0,TIC385157401,11.9964056,4821.0,5.207,
1,TOI_Candidate,6468.01,180931993.0,TIC180931993,12.1228168,6029.0,4.577,
1,TOI_Candidate,6469.01,4598935.0,TIC4598935,24.7104662,3534.0,5.259,
1,TOI_Candidate,647.01,92992033.0,TIC92992033,4.90765,810.0,3.753,
1,TOI_Candidate,6470.01,12061971.0,TIC12061971,13.7333847,4741.0,1.641,
1,TOI_Candidate,6471.01,410901394.0,TIC410901394,3.0758364,2346.0,2.567,
1,TOI_Candidate,6623.01,207937389.0,TIC207937389,3.1791661,16245.0,2.844,
1,TOI_Candidate,6624.01,443199889.0,TIC443199889,10.3031578,3072.0,3.44,
1,TOI_Candidate,6625.01,258409964.0,TIC258409964,5.4863844,8862.0,4.339,
1,TOI_Candidate,6626.01,148691985.0,TIC148691985,1.2864856,104433.0,1.328,
1,TOI_Candidate,6627.01,411463659.0,TIC411463659,4.8934688,9659.0,3.157,
1,TOI_Candidate,6628.01,75650448.0,TIC75650448,18.184189,9343.0,3.696,
1,TOI_Candidate,6629.01,160442729.0,TIC160442729,4.3664669,26747.0,2.004,
1,TOI_Candidate,663.01,54962195.0,TIC54962195,2.5989031,1953.2615465,1.6635706,
1,TOI_Candidate,663.02,54962195.0,TIC54962195,4.6955986,1969.101717,2.1638721,
1,TOI_Candidate,663.03,54962195.0,TIC54962195,7.1024749,1317.715762,2.7542652,
1,TOI_Candidate,6630.01,312612366.0,TIC312612366,7.7103227,6083.0,4.406,
1,TOI_Candidate,6631.01,457446242.0,TIC457446242,3.4714821,9502.0,3.245,
1,TOI_Candidate,6632.01,292349703.0,TIC292349703,5.8778295,1326.0,3.392,
1,TOI_Candidate,6633.01,38584799.0,TIC38584799,6.5479496,988.0,2.331,
1,TOI_Candidate,6634.01,400491269.0,TIC400491269,23.136755,2514.0,7.179,
1,TOI_Candidate,6635.01,330424797.0,TIC330424797,8.6243051,9216.0,5.584,
1,TOI_Candidate,6636.01,209054294.0,TIC209054294,3.5171227,4327.0,2.327,
1,TOI_Candidate,6721.01,253917292.0,TIC253917292,4.6086414,27081.6985753,3.5610971,
1,TOI_Candidate,6722.01,220524097.0,TIC220524097,3.9613114,15578.1136873,2.5843337,
1,TOI_Candidate,6723.01,370010846.0,TIC370010846,3.4852362,14856.89726,3.0318968,
1,TOI_Candidate,6724.01,261646133.0,TIC261646133,42.8614655,908.0,7.635,
1,TOI_Candidate,6725.01,150320610.0,TIC150320610,2.1476974,136.0,1.669,
1,TOI_Candidate,6726.01,121490076.0,TIC121490076,14.2456603,1084.0,3.403,
1,TOI_Candidate,6727.01,47482754.0,TIC47482754,15.3471548,946.0,3.703,
1,TOI_Candidate,6728.01,287326127.0,TIC287326127,24.9636551,461.0,5.444,
1,TOI_Candidate,6729.01,426032475.0,TIC426032475,7.8374554,188.0,4.754,
1,TOI_Candidate,6729.02,426032475.0,TIC426032475,3.8638303,109.0,2.992,
1,TOI_Candidate,6730.01,382521776.0,TIC382521776,4.3934744,11541.7099365,3.0547623,
1,TOI_Candidate,6731.01,9032367.0,TIC9032367,1.631858,17812.0219789,1.8201336,
1,TOI_Candidate,6732.01,349891396.0,TIC349891396,1.3003394,38320.0,1.341,
1,TOI_Candidate,6733.01,221566773.0,TIC221566773,3.2529571,6055.0,4.813,
1,TOI_Candidate,6734.01,412666676.0,TIC412666676,4.6068687,15647.0,3.286,
1,TOI_Candidate,6735.01,76899250.0,TIC76899250,3.3357969,5024.0,1.39,
1,TOI_Candidate,6736.01,324150445.0,TIC324150445,2.9879341,14088.0,2.501,
1,TOI_Candidate,6282.01,370009806.0,TIC370009806,12.4751631,236.0,3.937,
1,TOI_Candidate,6283.01,361218772.0,TIC361218772,51.6708185,4697.0,3.449,
1,TOI_Candidate,6284.01,286763141.0,TIC286763141,3.4475935,320.0,1.731,
1,TOI_Candidate,6285.01,308778563.0,TIC308778563,6.8581311,2790.0,5.186,
1,TOI_Candidate,6287.01,22712134.0,TIC22712134,1.640758,2129.0,1.326,
1,TOI_Candidate,6288.01,240714633.0,TIC240714633,18.0370154,8355.0,2.356,
1,TOI_Candidate,6289.01,292469572.0,TIC292469572,3.7077543,9913.0,2.662,
1,TOI_Candidate,629.01,293853437.0,TIC293853437,8.7179665,2420.0,6.143,
1,TOI_Candidate,6290.01,256576519.0,TIC256576519,17.6037996,882.0,3.574,
1,TOI_Candidate,6291.01,26390980.0,TIC26390980,5.2556421,4390.0,3.434,
1,TOI_Candidate,6292.01,238751619.0,TIC238751619,0.8236066,1090.0,1.71,
1,TOI_Candidate,6293.01,34977731.0,TIC34977731,13.3673993,10278.0,3.63,
1,TOI_Candidate,6294.01,434813314.0,TIC434813314,9.288704,14044.0,3.019,
1,TOI_Candidate,6295.01,456171328.0,TIC456171328,1106.220834,6252.0,3.759,
1,TOI_Candidate,6296.01,373894336.0,TIC373894336,4.2234273,7945.0,4.384,
1,TOI_Candidate,6297.01,369907772.0,TIC369907772,4.2771464,6104.0,3.867,
1,TOI_Candidate,6472.01,140706833.0,TIC140706833,2.6808268,6451.0,4.872,
1,TOI_Candidate,6473.01,410303247.0,TIC410303247,1.0992893,6570.0,1.044,
1,TOI_Candidate,6474.01,189097100.0,TIC189097100,1.6069363,4618.0,2.609,
1,TOI_Candidate,6475.01,132314633.0,TIC132314633,26.5988575,8222.0,9.151,
1,TOI_Candidate,6476.01,380528770.0,TIC380528770,8.1168658,7595.0,5.237,
1,TOI_Candidate,6477.01,11927677.0,TIC11927677,3.6860654,6642.0,3.531,
1,TOI_Candidate,6478.01,332657786.0,TIC332657786,1462.2115148,34206.0,3.105,
1,TOI_Candidate,6479.01,181208298.0,TIC181208298,2.9193825,11876.0,1.507,
1,TOI_Candidate,6480.01,81089255.0,TIC81089255,750.2395535,6713.0,3.922,
1,TOI_Candidate,6481.01,101225566.0,TIC101225566,6.2796518,4992.0,2.26,
1,TOI_Candidate,6482.01,189300053.0,TIC189300053,1483.5175058,11723.0,5.424,
1,TOI_Candidate,6483.01,355449539.0,TIC355449539,5.2076995,4315.0,0.887,
1,TOI_Candidate,6484.01,294394558.0,TIC294394558,18.2457829,3157.0,3.64,
1,TOI_Candidate,6485.01,281286325.0,TIC281286325,17.0180939,13730.0,4.558,
1,TOI_Candidate,6487.01,37754672.0,TIC37754672,14.13519,3863.0,2.273,
1,TOI_Candidate,6488.01,238124845.0,TIC238124845,8.0850515,1521.0,2.817,
1,TOI_Candidate,6489.01,423445163.0,TIC423445163,2.917882,1937.0,1.483,
1,TOI_Candidate,6638.01,460316238.0,TIC460316238,4.140097,40878.0,2.896,
1,TOI_Candidate,6639.01,446918603.0,TIC446918603,8.0136668,7657.0,4.056,
1,TOI_Candidate,664.01,55092869.0,TIC55092869,4.7359232,2338.8745559,7.0819612,
1,TOI_Candidate,6640.01,167654347.0,TIC167654347,16.9356875,2618.0,3.256,
1,TOI_Candidate,6641.01,241525834.0,TIC241525834,1.9647786,60692.0,1.586,
1,TOI_Candidate,6642.01,23111.0,TIC23111,3.3421583,14573.0,1.284,
1,TOI_Candidate,6643.01,332887363.0,TIC332887363,4.8332515,5964.0,4.323,
1,TOI_Candidate,6644.01,149450435.0,TIC149450435,42.7305626,2711.0,5.591,
1,TOI_Candidate,6646.01,346855283.0,TIC346855283,17.7505864,1395.0,5.578,
1,TOI_Candidate,6647.01,439943973.0,TIC439943973,3.9963956,635.0,3.878,
1,TOI_Candidate,6648.01,440150441.0,TIC440150441,20.86399,1040.0,5.624,
1,TOI_Candidate,6649.01,258940847.0,TIC258940847,5.9867942,1170.0,0.904,
1,TOI_Candidate,6650.01,64837857.0,TIC64837857,20.3292125,10524.0,6.584,
1,TOI_Candidate,6650.02,64837857.0,TIC64837857,30.5055627,1773.0,6.967,
1,TOI_Candidate,6650.03,64837857.0,TIC64837857,8.9965133,988.0,2.842,
1,TOI_Candidate,6650.04,64837857.0,TIC64837857,,1437.0,6.426,
1,TOI_Candidate,6651.01,174328045.0,TIC174328045,5.0569708,795.0,3.401,
1,TOI_Candidate,6789.01,90935909.0,TIC90935909,4.2221583,7098.0,2.921,
1,TOI_Candidate,6790.01,129458276.0,TIC129458276,6.1030299,13335.0,3.689,
1,TOI_Candidate,6791.01,101272159.0,TIC101272159,18.8224069,13388.0,1.76,
1,TOI_Candidate,6792.01,326327260.0,TIC326327260,7.9605908,6040.0,3.236,
1,TOI_Candidate,6793.01,352438619.0,TIC352438619,6.5516113,6717.0,0.786,
1,TOI_Candidate,6794.01,408609355.0,TIC408609355,7.3099457,4484.0,6.439,
1,TOI_Candidate,6795.01,269372232.0,TIC269372232,2.1250402,8318.0,2.897,
1,TOI_Candidate,6796.01,32046665.0,TIC32046665,3.7871416,6722.0,3.257,
1,TOI_Candidate,6798.01,290403522.0,TIC290403522,22.3751134,6829.0,11.966,
1,TOI_Candidate,6799.01,387295547.0,TIC387295547,0.664786,1215.0,0.66,
1,TOI_Candidate,6800.01,254174907.0,TIC254174907,4.1518071,1556.0,2.653,
1,TOI_Candidate,6801.01,90935995.0,TIC90935995,1.2245052,24584.0,1.091,
1,TOI_Candidate,6803.01,166495921.0,TIC166495921,3.3522572,6919.0,1.934,
1,TOI_Candidate,6804.01,100264497.0,TIC100264497,3.7724643,8796.0,2.099,
1,TOI_Candidate,6805.01,112989868.0,TIC112989868,1.040425,9568.0,0.979,
1,TOI_Candidate,6299.01,285505979.0,TIC285505979,4.7089027,2426.0,0.942,
1,TOI_Candidate,6300.01,271747067.0,TIC271747067,2.8976822,7602.0,1.973,
1,TOI_Candidate,6301.01,326809267.0,TIC326809267,7.1436336,5205.0,5.668,
1,TOI_Candidate,6302.01,177712122.0,TIC177712122,2.8465714,16671.0,1.419,
1,TOI_Candidate,6303.01,186810676.0,TIC186810676,9.4852479,32417.0,2.713,
1,TOI_Candidate,6304.01,186989177.0,TIC186989177,3.645356,4942.0,4.787,
1,TOI_Candidate,6305.01,320505267.0,TIC320505267,6.6245939,3526.0,2.751,
1,TOI_Candidate,6306.01,445370101.0,TIC445370101,3.662222,4017.0,4.253,
1,TOI_Candidate,6307.01,202869426.0,TIC202869426,2.4589458,31394.0,1.553,
1,TOI_Candidate,6308.01,301414902.0,TIC301414902,1.7555108,13415.0,1.355,
1,TOI_Candidate,6309.01,412887082.0,TIC412887082,28.8005547,7292.0,3.773,
1,TOI_Candidate,6310.01,353893493.0,TIC353893493,3.3528597,1762.0,2.08,
1,TOI_Candidate,6311.01,52260140.0,TIC52260140,6.2808216,7787.0,3.366,
1,TOI_Candidate,6312.01,470724594.0,TIC470724594,16.8498547,3933.0,3.778,
1,TOI_Candidate,6313.01,192487723.0,TIC192487723,4.9570983,4860.0,6.687,
1,TOI_Candidate,6314.01,272218608.0,TIC272218608,3.1777383,8754.0,3.922,
1,TOI_Candidate,6315.01,354742440.0,TIC354742440,4.4532909,2866.0,6.572,
1,TOI_Candidate,649.01,35582553.0,TIC35582553,0.9370901,1560.0,1.312,
1,TOI_Candidate,6490.01,118754987.0,TIC118754987,7.842208,7095.0,4.914,
1,TOI_Candidate,6491.01,25212199.0,TIC25212199,7.5520411,3881.0,4.338,
1,TOI_Candidate,6492.01,47143972.0,TIC47143972,731.8319734,46413.0,2.747,
1,TOI_Candidate,6494.01,438376091.0,TIC438376091,3.5327892,4509.0,2.093,
1,TOI_Candidate,6495.01,36808091.0,TIC36808091,3.7781679,5635.0,4.416,
1,TOI_Candidate,6496.01,374741750.0,TIC374741750,0.9942215,7298.0,2.554,
1,TOI_Candidate,6497.01,303426966.0,TIC303426966,2.1439841,13382.0,1.793,
1,TOI_Candidate,6498.01,371596277.0,TIC371596277,22.5095172,26199.0,4.509,
1,TOI_Candidate,6499.01,45881495.0,TIC45881495,9.0441543,25006.0,1.196,
1,TOI_Candidate,6500.01,72806004.0,TIC72806004,4.4156851,3166.0,1.091,
1,TOI_Candidate,6501.01,35973654.0,TIC35973654,4.4581792,5095.0,3.561,
1,TOI_Candidate,6502.01,75580659.0,TIC75580659,5.0711656,5325.0,6.032,
1,TOI_Candidate,6503.01,358838026.0,TIC358838026,3.9535041,6493.0,3.684,
1,TOI_Candidate,6504.01,177257073.0,TIC177257073,6.8328077,4454.0,5.311,
1,TOI_Candidate,6505.01,376800517.0,TIC376800517,15.8951857,40821.0,3.711,
1,TOI_Candidate,6506.01,469008497.0,TIC469008497,13.0795854,12002.0,4.918,
1,TOI_Candidate,6652.01,283884522.0,TIC283884522,3.8388774,350.0,2.391,
1,TOI_Candidate,6653.01,150901009.0,TIC150901009,,1000.0,2.623,
1,TOI_Candidate,6654.01,278726770.0,TIC278726770,9.5160627,487.0,1.832,
1,TOI_Candidate,6655.01,304690618.0,TIC304690618,6.8672313,732.0,2.858,
1,TOI_Candidate,6655.02,304690618.0,TIC304690618,12.9587054,1007.0,3.598,
1,TOI_Candidate,6657.01,96475638.0,TIC96475638,4.0610981,558.0,1.964,
1,TOI_Candidate,6658.01,292221593.0,TIC292221593,5.6494351,200.0,5.214,
1,TOI_Candidate,6659.01,272768631.0,TIC272768631,7.3120981,1655.0,1.428,
1,TOI_Candidate,6660.01,468178519.0,TIC468178519,2.9852193,12776.05708,3.7760499,
1,TOI_Candidate,6661.01,355895977.0,TIC355895977,10.5789534,1530.5878174,2.8444195,
1,TOI_Candidate,6662.01,418343229.0,TIC418343229,0.2939493,746.4231884,0.5422359,
1,TOI_Candidate,6663.01,415732733.0,TIC415732733,,3065.8159708,7.1157207,
1,TOI_Candidate,6664.01,147561732.0,TIC147561732,,1602.3801725,18.1537085,
1,TOI_Candidate,6665.01,192014454.0,TIC192014454,735.797917,479.47449,5.9484218,
1,TOI_Candidate,6666.01,256429408.0,TIC256429408,,789.17357,16.657231,
1,TOI_Candidate,684.01,462162948.0,TIC462162948,19.8507621,1766.0,2.249,
1,TOI_Candidate,6840.01,380886534.0,TIC380886534,8.9000334,22163.2825659,1.8542477,
1,TOI_Candidate,6841.01,257467784.0,TIC257467784,13.9285074,13364.3594607,3.9986123,
1,TOI_Candidate,6842.01,58858008.0,TIC58858008,5.3920955,15466.3588483,4.2434029,
1,TOI_Candidate,6843.01,369474541.0,TIC369474541,5.4977872,6357.7268879,4.9400249,
1,TOI_Candidate,6844.01,311086350.0,TIC311086350,3.8068712,17898.9103154,2.2690911,
1,TOI_Candidate,6845.01,399571743.0,TIC399571743,4.7443604,9002.0,1.139,
1,TOI_Candidate,6846.01,254296853.0,TIC254296853,3.334884,12501.0,2.559,
1,TOI_Candidate,6847.01,150063444.0,TIC150063444,1.3939452,5131.0,0.922,
1,TOI_Candidate,6848.01,230982415.0,TIC230982415,7.5954765,45085.0,2.533,
1,TOI_Candidate,685.01,281731203.0,TIC281731203,11.6332127,3480.0,5.081,
1,TOI_Candidate,6850.01,9166136.0,TIC9166136,6.0803777,1366.0,2.486,
1,TOI_Candidate,6851.01,350861689.0,TIC350861689,12.0101118,1204.0,2.82,
1,TOI_Candidate,6852.01,166671025.0,TIC166671025,16.7382238,15139.0,3.529,
1,TOI_Candidate,6853.01,197808753.0,TIC197808753,10.636983,2913.0,5.378,
1,TOI_Candidate,6854.01,55363630.0,TIC55363630,2.7663479,2476.0,1.212,
1,TOI_Candidate,6855.01,274017513.0,TIC274017513,26.3333899,8665.0,2.783,
1,TOI_Candidate,6316.01,444753130.0,TIC444753130,3.0057526,12169.0,3.594,
1,TOI_Candidate,6317.01,85281192.0,TIC85281192,4.244335,18385.0,1.969,
1,TOI_Candidate,6318.01,292852583.0,TIC292852583,5.8310296,2116.0,0.682,
1,TOI_Candidate,6319.01,12980264.0,TIC12980264,3.2964006,5999.0,3.959,
1,TOI_Candidate,6320.01,196474344.0,TIC196474344,3.6360128,14704.0,4.088,
1,TOI_Candidate,6321.01,301991463.0,TIC301991463,2.9086778,10323.0,2.887,
1,TOI_Candidate,6322.01,270132709.0,TIC270132709,4.2807899,5943.0,3.9,
1,TOI_Candidate,6323.01,63586213.0,TIC63586213,4.071096,5872.0,2.988,
1,TOI_Candidate,6324.01,372207328.0,TIC372207328,0.2792211,779.0,0.409,
1,TOI_Candidate,6325.01,200775844.0,TIC200775844,3.7307609,12648.0,1.587,
1,TOI_Candidate,6326.01,307201632.0,TIC307201632,2.3556749,9377.0,3.351,
1,TOI_Candidate,6327.01,196973090.0,TIC196973090,10.4612769,9238.0,3.208,
1,TOI_Candidate,6328.01,249884767.0,TIC249884767,16.672227,3851.0,2.703,
1,TOI_Candidate,6329.01,283845022.0,TIC283845022,15.2334037,3624.0,1.947,
1,TOI_Candidate,6330.01,308120029.0,TIC308120029,6.8498533,33133.0,1.525,
1,TOI_Candidate,6331.01,415875608.0,TIC415875608,5.4454541,5731.0,3.41,
1,TOI_Candidate,6332.01,101133275.0,TIC101133275,1.6630135,5964.0,3.133,
1,TOI_Candidate,6507.01,54145416.0,TIC54145416,5.267165,5142.0,1.743,
1,TOI_Candidate,6508.01,142277868.0,TIC142277868,18.9926881,223710.0,1.506,
1,TOI_Candidate,6509.01,358164738.0,TIC358164738,5.6022404,4365.0,6.027,
1,TOI_Candidate,651.01,72090501.0,TIC72090501,1.0697877,3990.0,1.979,
1,TOI_Candidate,6510.01,361154154.0,TIC361154154,37.98781,7798.0,4.309,
1,TOI_Candidate,6511.01,303030789.0,TIC303030789,21.5962209,9216.0,4.511,
1,TOI_Candidate,6512.01,72542944.0,TIC72542944,2.5011016,4644.0,1.366,
1,TOI_Candidate,6513.01,29780740.0,TIC29780740,2.4214702,20899.0,1.395,
1,TOI_Candidate,6514.01,439618305.0,TIC439618305,4.0236761,6216.0,5.03,
1,TOI_Candidate,6515.01,101961987.0,TIC101961987,3.8149372,6444.0,4.366,
1,TOI_Candidate,6516.01,446524637.0,TIC446524637,18.8392786,6440.0,4.036,
1,TOI_Candidate,6517.01,5709314.0,TIC5709314,2.6185048,3523.0,1.096,
1,TOI_Candidate,6518.01,139314045.0,TIC139314045,2.1978944,3203.0,1.619,
1,TOI_Candidate,6519.01,188128470.0,TIC188128470,10.397262,3143.0,9.97,
1,TOI_Candidate,652.01,22221375.0,TIC22221375,3.9846589,445.0,2.146,
1,TOI_Candidate,6520.01,382688257.0,TIC382688257,7.6016156,2969.0,2.116,
1,TOI_Candidate,6521.01,382187347.0,TIC382187347,3.581253,41493.0,1.874,
1,TOI_Candidate,6522.01,71674064.0,TIC71674064,4.7383479,1843.0,1.935,
1,TOI_Candidate,6523.01,167720788.0,TIC167720788,7.809463,11239.0,4.133,
1,TOI_Candidate,6668.01,206361691.0,TIC206361691,718.652003,479.4666113,14.6548943,
1,TOI_Candidate,6669.01,333736132.0,TIC333736132,731.9966539,16102.9689949,2.892543,
1,TOI_Candidate,667.01,101955023.0,TIC101955023,1.6289322,2512.1192447,0.809276,
1,TOI_Candidate,6670.01,126797048.0,TIC126797048,,2389.5186523,22.9026501,
1,TOI_Candidate,6671.01,53843023.0,TIC53843023,,1566.5840348,2.4755873,
1,TOI_Candidate,6672.01,331644554.0,TIC331644554,,1352.2809088,6.6644694,
1,TOI_Candidate,6673.01,99989903.0,TIC99989903,19.7468103,276.3656087,7.1658967,
1,TOI_Candidate,6674.01,452920657.0,TIC452920657,,12885.3671957,5.1715272,
1,TOI_Candidate,6675.01,141522677.0,TIC141522677,,1323.0928698,5.4653921,
1,TOI_Candidate,6676.01,423360793.0,TIC423360793,22.6957088,309.0178416,5.3266755,
1,TOI_Candidate,6677.01,62085710.0,TIC62085710,5.4496736,917.0,0.203,
1,TOI_Candidate,6678.01,253864764.0,TIC253864764,3.4268387,844.0,1.288,
1,TOI_Candidate,6679.01,344034178.0,TIC344034178,2.3170053,1719.0971731,1.122279,
1,TOI_Candidate,6680.01,6898572.0,TIC6898572,4.3816966,2801.3182472,5.601621,
1,TOI_Candidate,6737.01,171886633.0,TIC171886633,2.8475582,12974.0,2.979,
1,TOI_Candidate,6738.01,89417257.0,TIC89417257,3.6234424,3332.0,4.383,
1,TOI_Candidate,6739.01,91324328.0,TIC91324328,4.6588405,12845.0,1.429,
1,TOI_Candidate,674.01,158588995.0,TIC158588995,1.9771658,13877.3059698,1.1104153,
1,TOI_Candidate,6740.01,174070181.0,TIC174070181,3.3505941,8973.0,3.542,
1,TOI_Candidate,6742.01,307232923.0,TIC307232923,8.1678648,4097.0,4.797,
1,TOI_Candidate,6743.01,361403927.0,TIC361403927,5.9097139,8420.0,5.732,
1,TOI_Candidate,6744.01,345056639.0,TIC345056639,0.8674623,5547.0,1.457,
1,TOI_Candidate,6745.01,301247383.0,TIC301247383,5.2452852,5568.0,5.117,
1,TOI_Candidate,6746.01,367900542.0,TIC367900542,1.20306,14933.0,1.028,
1,TOI_Candidate,6747.01,343717397.0,TIC343717397,0.7025922,1740.0,0.733,
1,TOI_Candidate,6748.01,421056636.0,TIC421056636,4.5932835,7417.0,3.185,
1,TOI_Candidate,6749.01,426901646.0,TIC426901646,8.6121286,4777.0,4.155,
1,TOI_Candidate,675.01,169226822.0,TIC169226822,4.1780637,11478.1087015,4.3176109,
1,TOI_Candidate,6751.01,381448973.0,TIC381448973,2.9419791,14460.0,3.363,
1,TOI_Candidate,6752.01,87422071.0,TIC87422071,11.3648628,4113.0,4.025,
1,TOI_Candidate,6753.01,301248781.0,TIC301248781,1.0169814,7976.0,2.353,
1,TOI_Candidate,6333.01,5724439.0,TIC5724439,2.7205913,905.0,2.321,
1,TOI_Candidate,6334.01,63718617.0,TIC63718617,3.8363055,3861.0,7.175,
1,TOI_Candidate,6335.01,407156755.0,TIC407156755,4.7924038,2562.0,6.012,
1,TOI_Candidate,6336.01,327126871.0,TIC327126871,39.810528,3102.0,3.576,
1,TOI_Candidate,6337.01,381591826.0,TIC381591826,6.8793455,16480.0,1.299,
1,TOI_Candidate,6339.01,332496784.0,TIC332496784,2.5938771,974.0,2.706,
1,TOI_Candidate,6340.01,376765646.0,TIC376765646,8.2686298,3650.0,4.906,
1,TOI_Candidate,6341.01,285328782.0,TIC285328782,2.7182588,12333.0,1.682,
1,TOI_Candidate,6342.01,184739529.0,TIC184739529,9.3568116,28673.0,1.117,
1,TOI_Candidate,6344.01,327093061.0,TIC327093061,3.5297965,11120.0,3.283,
1,TOI_Candidate,6345.01,241062925.0,TIC241062925,6.2378654,1802.0,3.174,
1,TOI_Candidate,6346.01,260040728.0,TIC260040728,6.3111727,14495.0,3.039,
1,TOI_Candidate,6347.01,467690903.0,TIC467690903,3.9332583,5042.0,4.438,
1,TOI_Candidate,6348.01,321258259.0,TIC321258259,3.6894234,5484.0,2.085,
1,TOI_Candidate,6349.01,470450936.0,TIC470450936,2.7934699,2479.0,2.8,
1,TOI_Candidate,5843.01,24113219.0,TIC24113219,4.197866,10650.0,3.223,
1,TOI_Candidate,5844.01,230292034.0,TIC230292034,6.0671557,2080.0,2.12,
1,TOI_Candidate,5845.01,209935997.0,TIC209935997,1.9081122,2660.0,2.094,
1,TOI_Candidate,5846.01,75784122.0,TIC75784122,10.5353472,9570.0,1.098,
1,TOI_Candidate,5847.01,95574586.0,TIC95574586,2.5641981,2840.0,4.469,
1,TOI_Candidate,5848.01,808243.0,TIC808243,1.5101054,13090.0,2.993,
1,TOI_Candidate,5849.01,71459120.0,TIC71459120,3.9964264,12340.0,1.722,
1,TOI_Candidate,5851.01,277329402.0,TIC277329402,4.5049415,14400.0,2.372,
1,TOI_Candidate,5852.01,387844266.0,TIC387844266,3.9956793,38380.0,2.056,
1,TOI_Candidate,5853.01,278623780.0,TIC278623780,3.7219898,15860.0,2.306,
1,TOI_Candidate,5854.01,346154016.0,TIC346154016,4.449914,13550.0,2.449,
